uid	username	map_id	mods	n320	n300	n200	n100	n50	miss	score_id	lazer
21207706	Shirasu-Azusa	5101283	MR	8347	4009	540	65	43	196	5598740358	1
21207706	Shirasu-Azusa	5006417		5357	1887	171	26	11	40	5811305734	1
21207706	Shirasu-Azusa	5590715		7058	2019	97	9	9	17	6858723113	1
21207706	Shirasu-Azusa	4859495		10632	4546	585	95	42	285	5707532399	1
21207706	Shirasu-Azusa	5317311	HT	8082	2355	114	26	11	44	5923685827	1
21207706	Shirasu-Azusa	5223900	DT	3416	1530	204	29	7	34	5496711128	1
21207706	Shirasu-Azusa	4816094		6140	1523	58	1	1	4	5780298001	1
21207706	Shirasu-Azusa	5609748		11585	6939	1494	224	87	335	6589210089	1
21207706	Shirasu-Azusa	5137236		6054	2201	205	26	7	61	5780349495	1
21207706	Shirasu-Azusa	3995196	DT+MR	4015	2043	252	37	18	63	5505960090	1
21207706	Shirasu-Azusa	4983929		8354	3393	434	41	33	77	5568542195	1
21207706	Shirasu-Azusa	5166606		5960	1319	33	1	2	3	5660343575	1
21207706	Shirasu-Azusa	3900351		5458	2513	246	10	7	13	5568506131	1
21207706	Shirasu-Azusa	5277832		6755	1405	26	3	1	10	5780329715	1
21207706	Shirasu-Azusa	4311938		3021	1350	123	10	8	21	5255957013	1
21207706	Shirasu-Azusa	3976253		10581	3551	405	21	17	44	5660379123	1
21207706	Shirasu-Azusa	767046	DT+MR	3139	690	37	8	0	14	5618293958	1
21207706	Shirasu-Azusa	4785276		6404	2511	248	24	17	74	5651250052	1
21207706	Shirasu-Azusa	4387804		3166	728	29	3	0	3	6555302276	1
21207706	Shirasu-Azusa	5130443	MR	5936	2335	132	4	3	6	5320460286	1
21207706	Shirasu-Azusa	4208924	DT	4056	1926	168	14	11	25	5505931234	1
21207706	Shirasu-Azusa	5011828		4264	1259	87	7	3	19	6556954461	1
21207706	Shirasu-Azusa	5279913		7818	2833	190	15	8	44	6007406062	1
21207706	Shirasu-Azusa	4601232		3607	1395	78	4	1	7	6556908996	1
21207706	Shirasu-Azusa	4731897		4975	1799	156	18	20	34	5877869516	1
21207706	Shirasu-Azusa	5542236		2285	683	53	17	3	12	6595310521	1
21207706	Shirasu-Azusa	4279821	MR	5826	1433	49	9	6	21	6390058984	1
21207706	Shirasu-Azusa	4912070	DT	3005	912	50	4	4	9	5505911055	1
21207706	Shirasu-Azusa	4963006	DT+MR	1963	626	43	5	7	13	5255966361	1
21207706	Shirasu-Azusa	4095614	DT+MR	2981	992	99	6	5	19	5261370184	1
21207706	Shirasu-Azusa	5203925		1853	372	11	0	0	1	6556846999	1
21207706	Shirasu-Azusa	4829090		6899	2425	156	5	7	16	5255803766	1
21207706	Shirasu-Azusa	4968079		5849	1990	155	4	7	15	5651713525	1
21207706	Shirasu-Azusa	5332767	DT	1982	876	45	1	0	5	5622154140	1
21207706	Shirasu-Azusa	5271526		6485	1266	32	3	3	11	6328996737	1
21207706	Shirasu-Azusa	4962170	DT	1872	898	151	19	9	56	5505919308	1
21207706	Shirasu-Azusa	3431718	DT	4433	1909	265	59	23	93	5255995380	1
21207706	Shirasu-Azusa	4133543	DT	2920	782	73	22	8	34	5593304045	1
21207706	Shirasu-Azusa	3988022		3370	1305	87	3	1	2	6394844471	1
21207706	Shirasu-Azusa	5287940		5647	1442	71	2	0	13	6081886045	1
21207706	Shirasu-Azusa	2149349	DT	2161	554	54	7	1	14	6390068827	1
21207706	Shirasu-Azusa	4691301		6583	1327	31	1	4	2	6066819110	1
21207706	Shirasu-Azusa	4174281	DT	3080	1380	102	8	4	14	5201435872	1
21207706	Shirasu-Azusa	4884644	DT+MR	1811	1087	124	16	11	41	5987342308	1
21207706	Shirasu-Azusa	4651747		5046	1834	148	9	6	21	5578488967	1
21207706	Shirasu-Azusa	3992558	DT	2775	981	135	33	9	36	5611467225	1
21207706	Shirasu-Azusa	4713750		7708	2485	182	20	10	82	6490865032	1
21207706	Shirasu-Azusa	4775999		6747	1948	108	18	10	43	6490838712	1
21207706	Shirasu-Azusa	5232838		5856	1901	122	14	4	33	5960256796	1
21207706	Shirasu-Azusa	1217803	DT+MR	2818	1024	123	29	6	36	5329623607	1
21207706	Shirasu-Azusa	4133548	DT	2747	1074	197	64	13	105	5329603240	1
21207706	Shirasu-Azusa	5036596	DT	2798	1405	224	44	10	63	5196713646	1
21207706	Shirasu-Azusa	5317688	MR	6607	1821	83	8	8	19	5593195959	1
21207706	Shirasu-Azusa	3972008		5928	1265	55	7	4	0	5877918840	1
21207706	Shirasu-Azusa	4951524		5110	1345	27	0	0	2	5746684774	1
21207706	Shirasu-Azusa	5356857	MR	4823	1117	28	1	0	0	6042986809	1
21207706	Shirasu-Azusa	4997867	MR	8151	3361	349	29	15	68	5191781310	1
21207706	Shirasu-Azusa	2755520	DT+MR	2374	863	146	33	13	37	5611487551	1
21207706	Shirasu-Azusa	3015442		4553	1445	69	5	5	9	6468671908	1
21207706	Shirasu-Azusa	3525702	DT	1827	590	40	6	4	17	5505988563	1
21207706	Shirasu-Azusa	5159642		5351	2787	281	22	17	73	5650957158	1
21207706	Shirasu-Azusa	4010632		5929	1517	105	3	0	5	5265545930	1
21446926	Fier	4094064		8845	5694	515	33	10	30	634629634	0
21446926	Fier	5540799		4917	1540	83	5	0	7	653489608	0
21446926	Fier	5058169	MR	3835	837	22	0	0	2	621225453	0
21446926	Fier	5280625	MR	3104	947	42	3	0	1	638262939	0
21446926	Fier	5105790	DT	2192	916	44	2	1	3	634971829	0
21446926	Fier	5111622	MR	3312	1360	101	5	2	6	635927047	0
21446926	Fier	5510352	DT	3535	2350	315	61	15	24	652793220	0
21446926	Fier	5303528	DT+MR	1251	740	23	0	0	0	637696203	0
21446926	Fier	5253195	DT+MR	1937	985	128	15	2	4	650042187	0
21446926	Fier	4979009		4825	1766	65	4	1	5	650041539	0
21446926	Fier	4832317	DT	1191	598	18	0	0	0	635797702	0
21446926	Fier	4312004		5626	2511	206	14	4	12	616298835	0
21446926	Fier	4376982		4217	1794	98	5	2	17	657349308	0
21446926	Fier	5268054		4866	1448	19	0	0	2	663785147	0
21446926	Fier	5378114	DT	2349	1279	165	15	0	4	650044933	0
21446926	Fier	5101283		5992	2789	198	11	3	7	650043155	0
21446926	Fier	4517051		7081	2402	135	8	3	15	641273516	0
21446926	Fier	5356857	DT	2406	1562	214	30	5	15	653809868	0
21446926	Fier	4978739	MR	4831	1620	46	1	0	2	635224046	0
21446926	Fier	5269878	HT	6464	2698	161	6	2	15	635225612	0
21446926	Fier	4910677	DT	2366	1211	113	15	0	5	650045416	0
21446926	Fier	5216542		3788	945	33	1	1	2	634973760	0
21446926	Fier	4858676	DT+MR	3527	1770	137	6	6	5	618113059	0
21446926	Fier	4804975	MR	4129	1726	97	4	0	1	609328565	0
21446926	Fier	4294726	MR	4945	1428	37	2	0	2	634973174	0
21446926	Fier	4816094	DT	2570	1933	398	60	14	34	650041888	0
21446926	Fier	4483379		5374	2004	64	0	0	2	610213160	0
21446926	Fier	4398599		4822	2051	176	15	5	13	616299736	0
21446926	Fier	4859495		7495	3644	335	36	9	24	635446689	0
21446926	Fier	5223900	DT	2679	1018	57	1	0	2	635798642	0
21446926	Fier	5133527		4052	1453	48	0	1	1	640760797	0
21446926	Fier	5205936	DT	1259	620	78	9	5	5	650045160	0
21446926	Fier	5204827		5544	3538	447	43	9	35	650643448	0
21446926	Fier	5006417		4392	1074	38	1	0	2	642037786	0
21446926	Fier	4569830		4045	1325	56	1	2	3	625598571	0
21446926	Fier	5008074		4912	1289	26	0	0	0	616681456	0
21446926	Fier	4983215	DT	3620	958	105	38	8	28	650045750	0
21446926	Fier	5366651		2662	1403	53	3	1	4	644113363	0
21446926	Fier	5213938		4700	1436	53	0	0	0	639916636	0
21446926	Fier	5081013		3248	1078	34	0	0	0	618110605	0
21446926	Fier	5088628	DT	1982	744	32	0	2	0	620872505	0
21446926	Fier	5327751	DT	2777	1366	32	1	2	1	639183713	0
21446926	Fier	4983929		6062	2057	144	7	2	7	636264934	0
21446926	Fier	5137236		4437	1374	82	6	1	7	621635252	0
21446926	Fier	4133548	DT	2044	829	83	12	0	6	635926529	0
21446926	Fier	4144490	DT	1136	702	112	14	3	3	621635679	0
21446926	Fier	4747947	DT	2395	1057	123	21	1	9	610591414	0
21446926	Fier	4974139		3589	838	23	0	0	3	616303112	0
21446926	Fier	3616430	DT	809	519	28	1	0	2	607602148	0
21446926	Fier	4311938		2280	824	21	1	0	1	610712276	0
21446926	Fier	4962170	DT	1494	583	82	5	1	5	636370996	0
21446926	Fier	3995196	DT+MR	1909	1285	118	12	2	7	625599070	0
21446926	Fier	5425233	DT	3965	1096	117	7	0	3	648164580	0
21446926	Fier	5036596	DT	1981	803	44	2	2	0	649939175	0
21446926	Fier	3900351		2928	1328	27	0	0	0	636265327	0
21446926	Fier	4359137	DT	1287	833	102	6	2	0	636488373	0
21446926	Fier	4785276		4704	1834	92	3	1	10	612181281	0
21446926	Fier	4208924	DT	2349	1106	44	1	0	0	634145437	0
21446926	Fier	5396810	DT	2349	1357	181	24	3	13	652793472	0
21446926	Fier	4230764	DT	1181	612	56	7	0	8	635925348	0
21446926	Fier	4731897		3488	1175	43	1	1	0	610114477	0
21446926	Fier	4234586	DT	2032	1267	198	23	17	13	636370828	0
21446926	Fier	4490409	DT+MR	1475	852	25	2	0	3	647401072	0
21446926	Fier	4490923	DT	782	441	55	1	0	2	636373067	0
21446926	Fier	5279913		5416	1809	43	1	1	2	645880964	0
21446926	Fier	3976253	MR	6286	2299	136	15	12	5	587876451	0
21446926	Fier	5318882		3280	993	22	4	0	4	652787216	0
21446926	Fier	4095614	DT	2301	574	25	1	0	1	549119072	0
21446926	Fier	5204568	DT	2995	1564	227	27	4	15	643824705	0
21446926	Fier	3431718	DT+MR	2641	1219	110	19	8	13	550074236	0
21446926	Fier	3992558	DT	2260	494	52	3	0	2	576280145	0
21446926	Fier	4884644	DT	1277	649	57	4	0	4	628405621	0
21446926	Fier	5166606		3327	783	8	0	0	0	636740011	0
21446926	Fier	2956638	DT	2441	827	156	35	1	19	614232107	0
21446926	Fier	4963006	DT+MR	1605	422	16	1	0	1	610471011	0
21446926	Fier	2755520	DT	2661	532	74	16	0	3	636371898	0
21446926	Fier	1293172	DT+MR	2926	1995	216	54	1	29	621392093	0
21446926	Fier	4387804		2346	505	8	0	0	0	649823372	0
21446926	Fier	767046	NC	3205	579	54	7	0	8	511627866	0
21446926	Fier	4589677	NC	2907	1627	338	65	15	39	637697365	0
21446926	Fier	3661463	DT+MR	2020	1511	168	11	1	0	610213661	0
21446926	Fier	4305472	DT+MR	1350	741	138	29	0	8	621636739	0
21446926	Fier	847379	DT	2460	888	126	40	3	24	650044248	0
21446926	Fier	4829090		4730	1436	24	0	0	0	610360493	0
21446926	Fier	4912070	DT	1744	509	14	1	0	0	610448535	0
21446926	Fier	5216662	DT	2138	1412	143	12	9	6	638408459	0
21446926	Fier	4279821		4052	1036	22	2	2	2	574106137	0
21446926	Fier	5203925		1586	173	0	0	0	0	662025310	0
21446926	Fier	3865636	DT+MR	1120	477	37	3	0	0	610713063	0
21446926	Fier	5332767	DT	1271	435	10	1	0	0	637803282	0
21446926	Fier	4115385	DT	1537	1033	106	14	2	4	610594847	0
21446926	Fier	5569595		4721	924	8	0	0	0	656966143	0
21446926	Fier	4060023	DT	1333	417	22	4	0	1	635444417	0
21446926	Fier	4268995	DT	1579	452	61	10	4	4	620991084	0
21446926	Fier	4133543	DT	2044	676	55	7	3	1	573810211	0
21446926	Fier	4651747		3926	994	22	0	0	0	611005745	0
21446926	Fier	4675450	DT	2336	551	51	3	0	2	617336470	0
21446926	Fier	4808666		3745	1175	80	2	0	4	645879969	0
21446926	Fier	3985060	DT	2198	972	83	10	1	8	636488844	0
21446926	Fier	2149349	NC+MR	1995	492	32	5	0	1	504590974	0
21596483	kekus	5540799		3293	2603	436	82	22	116	656999527	0
21596483	kekus	5058169		2444	1818	291	49	11	83	658826485	0
21596483	kekus	5268054		3111	2729	366	41	21	67	665559717	0
21596483	kekus	5688756		2660	2323	306	45	13	56	662060007	0
21596483	kekus	4094064	HT	7506	6808	613	65	38	97	618999607	0
21596483	kekus	4294726		3388	2546	327	52	12	89	629906932	0
21596483	kekus	5590715		3223	2126	230	32	11	31	656991703	0
21596483	kekus	5510352		3829	2309	124	15	2	21	657247780	0
21596483	kekus	5008074		3377	2408	300	47	24	71	655703001	0
21596483	kekus	5280625		2082	1553	283	63	24	92	658485451	0
21596483	kekus	5325970		3448	2209	162	22	13	40	667468200	0
21596483	kekus	5111622	HT	2710	1870	163	20	6	17	648658347	0
21596483	kekus	4483379		3836	2960	424	81	47	96	658824371	0
21596483	kekus	767046	DT	2620	1063	107	24	3	36	666043313	0
21596483	kekus	5216542		2352	1985	309	45	14	65	657253650	0
21596483	kekus	4816094		2881	1840	226	27	11	24	650055722	0
21596483	kekus	5575205	HT	3151	2115	167	14	9	24	662237947	0
21596483	kekus	5634005	HT	5281	3740	387	61	14	102	658838309	0
21596483	kekus	5277832		3332	2137	176	20	4	31	657248649	0
21596483	kekus	4569830		4695	3013	477	82	39	165	6661816011	1
21596483	kekus	5488814	DT	1732	1009	97	19	10	16	658484206	0
21596483	kekus	4974139		2489	1655	200	25	27	57	659747066	0
21596483	kekus	5317311	HT	4319	2867	363	76	30	112	658487540	0
21596483	kekus	4387804		1645	1068	114	8	9	15	632437589	0
21596483	kekus	4312004	HT	4940	3016	328	31	15	43	648660688	0
21596483	kekus	5542236		1366	895	82	30	9	19	658484554	0
21596483	kekus	5203925		1047	644	56	4	1	7	659481900	0
21596483	kekus	5271526		3362	2028	165	9	3	33	658486252	0
21596483	kekus	5669740		3145	2669	397	66	16	88	660602447	0
21596483	kekus	5575666		2723	1804	179	14	7	44	665560342	0
21596483	kekus	5278266	HT	4899	3095	246	15	5	13	651480202	0
21596483	kekus	4983929		4136	3268	601	93	30	151	658823526	0
21596483	kekus	5130443		2793	2140	289	45	21	50	657249328	0
21596483	kekus	4691301		3759	1975	174	23	6	33	651585531	0
21596483	kekus	5467312		3231	2200	216	16	3	22	666223910	0
21596483	kekus	5253195		1752	1141	142	15	9	12	651485668	0
21596483	kekus	5213938		2989	2573	393	83	40	111	651577252	0
21596483	kekus	4912070	DT	1208	912	99	20	10	19	658824703	0
21596483	kekus	4979009		3117	2683	528	132	62	144	658825620	0
21596483	kekus	5166606		2156	1691	169	27	23	52	643052935	0
21596483	kekus	4951524		4136	2113	178	13	10	34	6729790980	1
21596483	kekus	5204827	HT	5436	3538	460	60	20	102	651481444	0
21596483	kekus	5279913		3605	3053	433	59	25	97	657250310	0
21596483	kekus	4172533		4803	2602	241	27	14	47	6662343596	1
21596483	kekus	4279821		2753	1971	296	39	13	44	653578115	0
21596483	kekus	992512		4244	1518	94	14	1	20	666042236	0
21596483	kekus	5356857		2467	1617	125	6	1	16	654080247	0
21596483	kekus	4311938		1579	1231	202	43	9	63	656997258	0
21596483	kekus	4010632		3629	1729	189	22	8	41	629899377	0
21596483	kekus	5450904		2943	2188	300	30	10	43	654267236	0
21596483	kekus	5077055		2956	1697	134	20	3	26	651577759	0
21596483	kekus	4500245		3528	1934	200	19	7	20	632430992	0
21596483	kekus	4832317	DT	696	855	179	27	13	37	666463034	0
21596483	kekus	3917445		3244	1986	181	21	12	42	619563290	0
21596483	kekus	4910677		2128	1472	96	5	3	6	651575920	0
21596483	kekus	3976253	HT	5353	3134	199	20	20	27	614024778	0
21596483	kekus	5182699		2565	1380	137	27	4	38	630030121	0
21596483	kekus	5303528		1230	748	27	3	2	4	643619595	0
21596483	kekus	4389545		1677	811	58	4	1	8	655700691	0
21596483	kekus	4983215		3662	1057	33	3	0	2	668045378	0
21596483	kekus	3972008		3311	1769	222	29	8	44	651584182	0
21596483	kekus	3684026		3980	2259	206	30	6	26	668842091	0
21596483	kekus	5105790		1862	1231	56	4	2	3	623494879	0
21596483	kekus	4115415		2910	1559	150	11	9	10	7010681223	1
21596483	kekus	4855705		2876	944	55	15	2	22	666699552	0
21596483	kekus	5133527	HT	3309	2044	153	16	9	24	642499435	0
21596483	kekus	2149349	DT	1517	762	179	38	1	28	659482897	0
21596483	kekus	5378114		3541	1591	154	17	4	19	6662553010	1
21596483	kekus	5101283	HT	4973	3413	450	52	28	84	632448562	0
21596483	kekus	4095614	DT	1497	1073	265	23	5	39	613816340	0
21596483	kekus	4786337		3038	1694	239	25	12	24	6651991092	1
21596483	kekus	5536219		1953	1197	94	11	3	14	655961262	0
21596483	kekus	5011828		1966	1530	296	42	11	60	657251540	0
21596483	kekus	5332767	DT	753	824	94	20	6	20	643620335	0
21596483	kekus	689769	DT	1982	1021	164	32	2	50	614407572	0
21596483	kekus	4047521		1603	1005	79	5	5	15	614585677	0
21596483	kekus	4804975	HT	3402	2210	246	33	27	39	614033874	0
21596483	kekus	5420892		2932	1542	115	10	8	13	651482010	0
21596483	kekus	4795035		2702	1602	116	4	2	18	665949200	0
21596483	kekus	5267170		2247	2326	486	97	40	151	662060732	0
21596483	kekus	4651747		2563	1964	266	53	16	80	613819840	0
21596483	kekus	5436267		1980	1601	148	8	7	29	655961764	0
21596483	kekus	4435571		2579	1980	129	12	9	20	619459167	0
21596483	kekus	5318882		3154	2175	419	58	29	145	6729731596	1
21596483	kekus	5425091		963	249	6	0	0	0	665173372	0
21596483	kekus	4829090		2979	2590	429	60	24	108	617728001	0
21596483	kekus	4589677		2922	1869	158	18	5	19	614586451	0
21596483	kekus	4747947		2249	1269	76	3	0	9	613807800	0
21596483	kekus	3603380	DT	964	761	113	13	5	22	651580457	0
21596483	kekus	5396810		2134	1635	136	7	4	11	647426431	0
21596483	kekus	4673967	DT	1051	905	114	19	2	21	613808564	0
21596483	kekus	4598363		2609	2037	244	26	14	58	617633729	0
21596483	kekus	4602664		3039	1634	244	28	5	42	623238827	0
21596483	kekus	975667	DT	2293	1188	174	23	2	20	611185031	0
21596483	kekus	5205936		1238	675	45	8	2	8	647424521	0
21596483	kekus	4757059		3415	2444	326	40	7	59	621046141	0
21596483	kekus	5327751		2174	1830	135	7	20	13	641022628	0
21596483	kekus	4565844		4489	2330	216	32	20	51	6662398156	1
21596483	kekus	3938191		3093	1731	115	17	13	16	665948105	0
21596483	kekus	1315053		1389	490	41	3	0	5	658723366	0
21707228	Eserack	5107047	HT	9245	6905	607	50	27	66	668341668	0
21707228	Eserack	5273531		8375	5927	465	66	35	132	668340064	0
21707228	Eserack	5538251		5461	3396	379	33	9	31	668334875	0
21707228	Eserack	5563410		4661	4280	782	135	42	186	668337925	0
21707228	Eserack	5616379		2762	2054	158	11	7	26	668334296	0
21707228	Eserack	5611269		4038	3506	472	76	23	122	668942462	0
21707228	Eserack	5729586		2814	2487	348	56	22	88	668335279	0
21707228	Eserack	3469849	HT	6133	4134	411	46	25	79	576990915	0
21707228	Eserack	4404683	HT	5694	4555	491	41	37	105	613716039	0
21707228	Eserack	5677353		3320	1697	88	3	3	9	668338746	0
21707228	Eserack	5737040		5477	4556	793	200	84	300	668339375	0
21707228	Eserack	5525503		2766	2218	156	15	14	31	668335599	0
21707228	Eserack	5515664		2858	2858	439	65	15	65	668942034	0
21707228	Eserack	5516105		4978	4594	662	108	37	181	668338425	0
21707228	Eserack	4001513		4374	2546	244	21	15	70	593642735	0
21707228	Eserack	4404686	HT	5832	3134	238	20	9	24	613844831	0
21707228	Eserack	5042671		2162	2194	295	33	27	89	613423357	0
21707228	Eserack	4224583		2757	2101	236	39	11	56	614867567	0
21707228	Eserack	5143616		5770	2525	223	26	11	59	668340401	0
21707228	Eserack	3497002	MR	5697	3729	419	93	35	158	595331258	0
21707228	Eserack	4000342		6059	3297	393	48	17	136	613167880	0
21707228	Eserack	4973159		4064	3418	439	63	23	116	613847407	0
21707228	Eserack	3844594		4712	3369	552	78	23	154	613285109	0
21707228	Eserack	4973158		3571	2423	308	57	25	116	613169096	0
21707228	Eserack	4487439	HT	9285	6248	592	42	24	89	613718115	0
21707228	Eserack	4983858	HT	7458	5088	371	23	14	46	613845905	0
21707228	Eserack	4893442		4448	1477	117	16	8	20	668333787	0
21707228	Eserack	4973089		2880	1753	120	16	7	24	613847920	0
21707228	Eserack	4224584		2848	1923	170	20	7	32	610810630	0
21707228	Eserack	4973092		3614	2693	295	27	30	41	668335968	0
21707228	Eserack	3677003		5239	3224	325	27	7	98	591055274	0
21707228	Eserack	3517235	NC	2637	1841	183	15	11	31	595188398	0
21707228	Eserack	3886726	HT	4661	3154	300	27	11	47	576067614	0
21707228	Eserack	4673272		4544	2375	291	58	29	147	613167087	0
21707228	Eserack	3953704	MR	4123	3569	579	95	48	144	596231219	0
21707228	Eserack	4722298	DT	2708	2582	324	36	16	91	614868352	0
21707228	Eserack	3918036		3690	2801	315	70	18	125	613293197	0
21707228	Eserack	3779106		6198	3802	514	69	46	148	613424590	0
21707228	Eserack	3879909	MR	4534	3033	385	32	13	75	591056048	0
21707228	Eserack	3729442	NC	2370	1821	256	37	24	81	613425266	0
21707228	Eserack	4964418		4273	2702	252	29	16	89	613168531	0
21707228	Eserack	3838922	HT+MR	5337	2748	295	25	5	49	582572076	0
21707228	Eserack	4097226	HT	5276	3437	350	55	24	108	582574495	0
21707228	Eserack	5504474		3804	3195	477	44	11	69	668943039	0
21707228	Eserack	4032124	HT	7173	5138	462	42	31	104	581731170	0
21707228	Eserack	3968336	MR	4367	2583	384	76	53	138	613285633	0
21707228	Eserack	4616615		3787	2271	281	62	24	114	592830521	0
21707228	Eserack	5154426		7366	5150	387	23	11	33	668158602	0
21707228	Eserack	4297374	HT	2885	1939	204	21	21	43	581331699	0
21707228	Eserack	4404685		4305	2848	267	30	6	56	589953853	0
21707228	Eserack	4983824		3734	2587	358	49	33	139	613053282	0
21707228	Eserack	4498837		2573	2486	281	50	18	65	668342965	0
21707228	Eserack	4009587	HT	3083	2337	244	12	8	20	557639826	0
21707228	Eserack	5549560		3205	2571	335	40	26	73	668942719	0
21707228	Eserack	5493993		5720	3458	397	19	7	49	668159044	0
21707228	Eserack	3797369		2817	482	7	0	11	16	593758497	0
21707228	Eserack	2089432	HT	5235	2789	225	22	6	26	582569373	0
21707228	Eserack	4505431		3645	1916	137	13	7	18	602490300	0
21707228	Eserack	4481282		2841	1786	148	20	9	27	610811846	0
21707228	Eserack	4065226		2128	1238	122	13	7	43	595189260	0
21707228	Eserack	4201708	HT	3689	2780	301	40	22	68	592002585	0
21707228	Eserack	4520624	MR	4454	2863	279	23	13	59	596230143	0
21707228	Eserack	4385351		3041	2163	261	44	13	90	590155183	0
21707228	Eserack	4005910	NC	1082	750	137	15	8	30	593758683	0
21707228	Eserack	5153884		3539	2304	411	39	12	52	667897654	0
21707228	Eserack	4478869		3993	3287	496	72	23	129	596568118	0
21707228	Eserack	5594946		2030	1417	191	24	20	20	668333989	0
21707228	Eserack	4496118		3957	1196	103	31	10	34	596568836	0
21707228	Eserack	4009375	HT	5789	3648	388	47	18	94	582570195	0
21707228	Eserack	2727115		4613	2946	291	30	14	52	592125904	0
21707228	Eserack	4965556		4624	3257	561	103	44	236	613053922	0
21707228	Eserack	1615738	NC	3417	1733	117	16	12	25	592275381	0
21707228	Eserack	3449261	MR	3059	1729	196	18	25	50	613292568	0
21707228	Eserack	5031531		2583	857	35	3	5	21	613422201	0
21707228	Eserack	4554406		1739	1152	152	15	14	42	593756984	0
21707228	Eserack	4249332	MR	3038	1922	134	7	7	13	596227246	0
21707228	Eserack	3594454	MR	1933	607	50	4	1	5	593754883	0
21707228	Eserack	2261284	MR	1615	795	49	3	1	3	593641493	0
21707228	Eserack	1742328	DT	2210	1552	192	27	12	48	591755400	0
21707228	Eserack	3809992		4483	3951	685	123	28	245	595194656	0
21707228	Eserack	3479099	MR	3379	1496	114	7	1	3	596229379	0
21707228	Eserack	3719385	NC	2956	1181	88	5	3	19	593083535	0
21707228	Eserack	3858523		1689	820	117	15	1	13	668156202	0
21707228	Eserack	1802831	MR	4555	2151	168	5	0	10	596451316	0
21707228	Eserack	1227568	NC	2338	1295	175	14	3	23	593760651	0
21707228	Eserack	2428769		1626	752	70	7	3	15	668156336	0
21707228	Eserack	4492096		5640	2166	253	66	22	153	587729311	0
21707228	Eserack	3950097		4302	2637	267	20	3	59	581014209	0
21707228	Eserack	4065224		2169	1564	276	64	36	132	595189754	0
21707228	Eserack	4000616		2135	1464	136	12	2	26	592129311	0
21707228	Eserack	1906189	NC	2937	1998	359	45	11	108	591753074	0
21707228	Eserack	1679790	HT+MR	1958	1195	183	15	2	16	576067872	0
21707228	Eserack	4087826		3746	2340	234	47	19	81	596337754	0
21707228	Eserack	3547073	MR	5864	2648	226	11	5	53	595566531	0
21707228	Eserack	3537060		2230	1186	188	25	4	37	593759469	0
